subprod_id,prod_id,valor_vivienda,aforo,plazo,ingresos_requeridos,tasa_interes,tipo_tasa_id,cat,cat_incluye_iva,monto_pago,avaluo,comision_por_apertura,gastos_notariales,desembolso_inicial
494,19,4000000,90.0,180,65409.0,10.5,0,12.5,0,42516.0,12180.0,3600.0,28000.0,728180.0
495,19,4500000,90.0,180,73519.0,10.5,0,12.5,0,47787.0,14790.0,4050.0,31500.0,820290.0
496,19,5000000,90.0,180,81628.0,10.5,0,12.5,0,53058.0,14790.0,4500.0,35000.0,909790.0
497,19,5500000,90.0,180,89737.0,10.5,0,12.5,0,58329.0,20300.0,4950.0,38500.0,1004800.0
498,19,6000000,90.0,180,97847.0,10.5,0,12.5,0,63600.0,20300.0,5400.0,42000.0,1094300.0
499,19,6500000,90.0,180,105956.0,10.5,0,12.5,0,68871.0,20300.0,5850.0,45500.0,1183800.0
500,19,7000000,90.0,180,114065.0,10.5,0,12.4,0,74142.0,20300.0,6300.0,49000.0,1273300.0
501,19,7500000,90.0,180,122174.0,10.5,0,12.4,0,79413.0,22040.0,6750.0,52500.0,1364540.0
502,19,8000000,90.0,180,130284.0,10.5,0,12.4,0,84684.0,22040.0,7200.0,56000.0,1454040.0
503,19,8500000,90.0,180,138393.0,10.5,0,12.4,0,89955.0,22040.0,7650.0,59500.0,1543540.0
504,19,9000000,90.0,180,146502.0,10.5,0,12.4,0,95226.0,22040.0,8100.0,63000.0,1633040.0
505,19,9500000,90.0,180,154611.0,10.5,0,12.4,0,100497.0,22040.0,8550.0,66500.0,1722540.0
506,19,10000000,90.0,180,162721.0,10.5,0,12.4,0,105768.0,22040.0,9000.0,70000.0,1812040.0
507,19,400000,82.0,240,5922.0,10.5,0,13.7,0,3850.0,1914.0,100.0,2800.0,102914.0
508,19,500000,87.0,240,7666.0,10.5,0,13.3,0,4983.0,1914.0,200.0,3500.0,103914.0
509,19,600000,90.0,240,9377.0,10.5,0,13.1,0,6095.0,3074.0,300.0,4200.0,108074.0
510,19,700000,90.0,240,10851.0,10.5,0,13.0,0,7053.0,3074.0,400.0,4900.0,126074.0
511,19,800000,90.0,240,12325.0,10.5,0,12.9,0,8011.0,3074.0,500.0,5600.0,144074.0
512,19,900000,90.0,240,13798.0,10.5,0,12.8,0,8969.0,3074.0,600.0,6300.0,162074.0
513,19,1000000,90.0,240,15272.0,10.5,0,12.7,0,9927.0,3074.0,700.0,7000.0,180074.0
514,19,1500000,90.0,240,22640.0,10.5,0,12.6,0,14716.0,5626.0,1200.0,10500.0,272626.0
515,19,2000000,90.0,240,30009.0,10.5,0,12.5,0,19506.0,5626.0,1700.0,14000.0,362626.0
516,19,2500000,90.0,240,37377.0,10.5,0,12.5,0,24295.0,8874.0,2200.0,17500.0,455874.0
517,19,3000000,90.0,240,44746.0,10.5,0,12.4,0,29085.0,8874.0,2700.0,21000.0,545874.0
518,19,3500000,90.0,240,52114.0,10.5,0,12.4,0,33874.0,12180.0,3150.0,24500.0,638680.0
519,19,4000000,90.0,240,59482.0,10.5,0,12.4,0,38663.0,12180.0,3600.0,28000.0,728180.0
520,19,4500000,90.0,240,66851.0,10.5,0,12.4,0,43453.0,14790.0,4050.0,31500.0,820290.0
521,19,5000000,90.0,240,74219.0,10.5,0,12.3,0,48242.0,14790.0,4500.0,35000.0,909790.0
522,19,5500000,90.0,240,81587.0,10.5,0,12.4,0,53032.0,20300.0,4950.0,38500.0,1004800.0
523,19,6000000,90.0,240,88956.0,10.5,0,12.3,0,57821.0,20300.0,5400.0,42000.0,1094300.0
524,19,6500000,90.0,240,96324.0,10.5,0,12.3,0,62611.0,20300.0,5850.0,45500.0,1183800.0
525,19,7000000,90.0,240,103692.0,10.5,0,12.3,0,67400.0,20300.0,6300.0,49000.0,1273300.0
526,19,7500000,90.0,240,111061.0,10.5,0,12.3,0,72190.0,22040.0,6750.0,52500.0,1364540.0
527,19,8000000,90.0,240,118429.0,10.5,0,12.3,0,76979.0,22040.0,7200.0,56000.0,1454040.0
528,19,8500000,90.0,240,125798.0,10.5,0,12.3,0,81768.0,22040.0,7650.0,59500.0,1543540.0
529,19,9000000,90.0,240,133166.0,10.5,0,12.3,0,86558.0,22040.0,8100.0,63000.0,1633040.0
530,19,9500000,90.0,240,140534.0,10.5,0,12.3,0,91347.0,22040.0,8550.0,66500.0,1722540.0
531,19,10000000,90.0,240,147903.0,10.5,0,12.3,0,96137.0,22040.0,9000.0,70000.0,1812040.0
532,19,400000,75.0,60,10848.0,10.75,0,15.4,0,7051.0,1914.0,100.0,2800.0,130914.0
533,19,500000,75.0,60,13426.0,10.75,0,15.0,0,8727.0,1914.0,200.0,3500.0,163914.0
534,19,600000,75.0,60,16004.0,10.75,0,14.9,0,10402.0,3074.0,300.0,4200.0,198074.0
535,19,700000,75.0,60,18582.0,10.75,0,14.7,0,12078.0,3074.0,400.0,4900.0,231074.0
536,19,800000,75.0,60,21160.0,10.75,0,14.5,0,13754.0,3074.0,500.0,5600.0,264074.0
537,19,900000,75.0,60,23738.0,10.75,0,14.4,0,15430.0,3074.0,600.0,6300.0,297074.0
538,19,1000000,75.0,60,26316.0,10.75,0,14.3,0,17105.0,3074.0,700.0,7000.0,330074.0
539,19,1500000,75.0,60,39206.0,10.75,0,14.1,0,25484.0,5626.0,1125.0,10500.0,496876.0
540,19,2000000,75.0,60,52097.0,10.75,0,13.9,0,33863.0,5626.0,1500.0,14000.0,660626.0
541,19,2500000,75.0,60,64987.0,10.75,0,13.8,0,42242.0,8874.0,1875.0,17500.0,827624.0
542,19,3000000,75.0,60,77877.0,10.75,0,13.7,0,50620.0,8874.0,2250.0,21000.0,991374.0
543,19,3500000,75.0,60,90768.0,10.75,0,13.7,0,58999.0,12180.0,2625.0,24500.0,1158430.0
544,19,4000000,75.0,60,103658.0,10.75,0,13.7,0,67378.0,12180.0,3000.0,28000.0,1322180.0
545,19,4500000,75.0,60,116548.0,10.75,0,13.7,0,75756.0,14790.0,3375.0,31500.0,1488540.0
546,19,5000000,75.0,60,129439.0,10.75,0,13.6,0,84135.0,14790.0,3750.0,35000.0,1652290.0
547,19,5500000,75.0,60,142329.0,10.75,0,13.7,0,92514.0,20300.0,4125.0,38500.0,1821550.0
548,19,6000000,75.0,60,155219.0,10.75,0,13.6,0,100892.0,20300.0,4500.0,42000.0,1985300.0
549,19,6500000,75.0,60,168110.0,10.75,0,13.6,0,109271.0,20300.0,4875.0,45500.0,2149050.0
550,19,7000000,75.0,60,181000.0,10.75,0,13.6,0,117650.0,20300.0,5250.0,49000.0,2312800.0
551,19,7500000,75.0,60,193890.0,10.75,0,13.6,0,126029.0,22040.0,5625.0,52500.0,2478290.0
552,19,8000000,75.0,60,206781.0,10.75,0,13.5,0,134407.0,22040.0,6000.0,56000.0,2642040.0
553,19,8500000,75.0,60,219671.0,10.75,0,13.5,0,142786.0,22040.0,6375.0,59500.0,2805790.0
554,19,9000000,75.0,60,232561.0,10.75,0,13.5,0,151165.0,22040.0,6750.0,63000.0,2969540.0
555,19,9500000,75.0,60,245451.0,10.75,0,13.5,0,159543.0,22040.0,7125.0,66500.0,3133290.0
556,19,10000000,75.0,60,258342.0,10.75,0,13.5,0,167922.0,22040.0,7500.0,70000.0,3297040.0
557,19,400000,82.0,120,7764.0,10.75,0,14.5,0,5047.0,1914.0,100.0,2800.0,102914.0
558,19,500000,87.0,120,10108.0,10.75,0,14.1,0,6571.0,1914.0,200.0,3500.0,103914.0
559,19,600000,90.0,120,12410.0,10.75,0,13.9,0,8066.0,3074.0,300.0,4200.0,108074.0
560,19,700000,90.0,120,14389.0,10.75,0,13.7,0,9353.0,3074.0,400.0,4900.0,126074.0
561,19,800000,90.0,120,16368.0,10.75,0,13.6,0,10639.0,3074.0,500.0,5600.0,144074.0
562,19,900000,90.0,120,18347.0,10.75,0,13.5,0,11926.0,3074.0,600.0,6300.0,162074.0
563,19,1000000,90.0,120,20326.0,10.75,0,13.4,0,13212.0,3074.0,700.0,7000.0,180074.0
564,19,1500000,90.0,120,30221.0,10.75,0,13.3,0,19644.0,5626.0,1200.0,10500.0,272626.0
565,19,2000000,90.0,120,40117.0,10.75,0,13.2,0,26076.0,5626.0,1700.0,14000.0,362626.0
566,19,2500000,90.0,120,50012.0,10.75,0,13.1,0,32508.0,8874.0,2200.0,17500.0,455874.0
567,19,3000000,90.0,120,59907.0,10.75,0,13.1,0,38940.0,8874.0,2700.0,21000.0,545874.0
568,19,3500000,90.0,120,69803.0,10.75,0,13.0,0,45372.0,12180.0,3150.0,24500.0,638680.0
569,19,4000000,90.0,120,79698.0,10.75,0,13.0,0,51804.0,12180.0,3600.0,28000.0,728180.0
570,19,4500000,90.0,120,89593.0,10.75,0,13.0,0,58236.0,14790.0,4050.0,31500.0,820290.0
571,19,5000000,90.0,120,99489.0,10.75,0,13.0,0,64668.0,14790.0,4500.0,35000.0,909790.0
572,19,5500000,90.0,120,109384.0,10.75,0,13.0,0,71100.0,20300.0,4950.0,38500.0,1004800.0
573,19,6000000,90.0,120,119279.0,10.75,0,13.0,0,77532.0,20300.0,5400.0,42000.0,1094300.0
574,19,6500000,90.0,120,129175.0,10.75,0,13.0,0,83964.0,20300.0,5850.0,45500.0,1183800.0
575,19,7000000,90.0,120,139070.0,10.75,0,12.9,0,90396.0,20300.0,6300.0,49000.0,1273300.0
576,19,7500000,90.0,120,148965.0,10.75,0,12.9,0,96827.0,22040.0,6750.0,52500.0,1364540.0
577,19,8000000,90.0,120,158861.0,10.75,0,12.9,0,103259.0,22040.0,7200.0,56000.0,1454040.0
578,19,8500000,90.0,120,168756.0,10.75,0,12.9,0,109691.0,22040.0,7650.0,59500.0,1543540.0
579,19,9000000,90.0,120,178651.0,10.75,0,12.9,0,116123.0,22040.0,8100.0,63000.0,1633040.0
580,19,9500000,90.0,120,188547.0,10.75,0,12.9,0,122555.0,22040.0,8550.0,66500.0,1722540.0
581,19,10000000,90.0,120,198442.0,10.75,0,12.9,0,128987.0,22040.0,9000.0,70000.0,1812040.0
582,19,400000,82.0,180,6541.0,10.75,0,14.2,0,4252.0,1914.0,100.0,2800.0,102914.0
583,19,500000,85.0,180,8308.0,10.75,0,13.8,0,5401.0,1914.0,200.0,3500.0,113914.0
584,19,600000,85.0,180,9863.0,10.75,0,13.7,0,6411.0,3074.0,300.0,4200.0,138074.0
585,19,700000,85.0,180,11418.0,10.75,0,13.5,0,7422.0,3074.0,400.0,4900.0,161074.0
586,19,800000,85.0,180,12972.0,10.75,0,13.4,0,8432.0,3074.0,500.0,5600.0,184074.0
587,19,900000,85.0,180,14527.0,10.75,0,13.3,0,9443.0,3074.0,600.0,6300.0,207074.0
588,19,1000000,85.0,180,16082.0,10.75,0,13.3,0,10453.0,3074.0,700.0,7000.0,230074.0
589,19,1500000,85.0,180,23855.0,10.75,0,13.1,0,15506.0,5626.0,1200.0,10500.0,347626.0
590,19,2000000,85.0,180,31628.0,10.75,0,13.0,0,20558.0,5626.0,1700.0,14000.0,462626.0
591,19,2500000,85.0,180,39401.0,10.75,0,12.9,0,25611.0,8874.0,2125.0,17500.0,580124.0
592,19,3000000,85.0,180,47174.0,10.75,0,12.9,0,30663.0,8874.0,2550.0,21000.0,694374.0
593,19,3500000,85.0,180,54947.0,10.75,0,12.9,0,35716.0,12180.0,2975.0,24500.0,811930.0
594,19,4000000,85.0,180,62720.0,10.75,0,12.8,0,40768.0,12180.0,3400.0,28000.0,926180.0
595,19,4500000,85.0,180,70493.0,10.75,0,12.8,0,45821.0,14790.0,3825.0,31500.0,1043040.0
596,19,5000000,85.0,180,78266.0,10.75,0,12.8,0,50873.0,14790.0,4250.0,35000.0,1157290.0
597,19,5500000,85.0,180,86039.0,10.75,0,12.8,0,55926.0,20300.0,4675.0,38500.0,1277050.0
598,19,6000000,85.0,180,93812.0,10.75,0,12.8,0,60978.0,20300.0,5100.0,42000.0,1391300.0
599,19,6500000,85.0,180,101585.0,10.75,0,12.8,0,66031.0,20300.0,5525.0,45500.0,1505550.0
600,19,7000000,85.0,180,109359.0,10.75,0,12.8,0,71083.0,20300.0,5950.0,49000.0,1619800.0
601,19,7500000,85.0,180,117132.0,10.75,0,12.8,0,76136.0,22040.0,6375.0,52500.0,1735790.0
602,19,8000000,85.0,180,124905.0,10.75,0,12.7,0,81188.0,22040.0,6800.0,56000.0,1850040.0
603,19,8500000,85.0,180,132678.0,10.75,0,12.7,0,86241.0,22040.0,7225.0,59500.0,1964290.0
604,19,9000000,85.0,180,140451.0,10.75,0,12.7,0,91293.0,22040.0,7650.0,63000.0,2078540.0
605,19,9500000,85.0,180,148224.0,10.75,0,12.7,0,96346.0,22040.0,8075.0,66500.0,2192790.0
606,19,10000000,85.0,180,155997.0,10.75,0,12.7,0,101398.0,22040.0,8500.0,70000.0,2307040.0
607,19,400000,82.0,240,6007.0,10.75,0,13.9,0,3905.0,1914.0,100.0,2800.0,102914.0
608,19,500000,85.0,240,7617.0,10.75,0,13.6,0,4951.0,1914.0,200.0,3500.0,113914.0
609,19,600000,85.0,240,9034.0,10.75,0,13.5,0,5872.0,3074.0,300.0,4200.0,138074.0
610,19,700000,85.0,240,10450.0,10.75,0,13.3,0,6792.0,3074.0,400.0,4900.0,161074.0
611,19,800000,85.0,240,11866.0,10.75,0,13.2,0,7713.0,3074.0,500.0,5600.0,184074.0
612,19,900000,85.0,240,13283.0,10.75,0,13.1,0,8634.0,3074.0,600.0,6300.0,207074.0
613,19,1000000,85.0,240,14699.0,10.75,0,13.1,0,9554.0,3074.0,700.0,7000.0,230074.0
614,19,1500000,85.0,240,21781.0,10.75,0,12.9,0,14158.0,5626.0,1200.0,10500.0,347626.0
615,19,2000000,85.0,240,28863.0,10.75,0,12.8,0,18761.0,5626.0,1700.0,14000.0,462626.0
616,19,2500000,85.0,240,35945.0,10.75,0,12.8,0,23364.0,8874.0,2125.0,17500.0,580124.0
617,19,3000000,85.0,240,43026.0,10.75,0,12.7,0,27967.0,8874.0,2550.0,21000.0,694374.0
618,19,3500000,85.0,240,50108.0,10.75,0,12.7,0,32570.0,12180.0,2975.0,24500.0,811930.0
619,19,4000000,85.0,240,57190.0,10.75,0,12.7,0,37174.0,12180.0,3400.0,28000.0,926180.0
620,19,4500000,85.0,240,64272.0,10.75,0,12.7,0,41777.0,14790.0,3825.0,31500.0,1043040.0
621,19,5000000,85.0,240,71354.0,10.75,0,12.7,0,46380.0,14790.0,4250.0,35000.0,1157290.0
622,19,5500000,85.0,240,78436.0,10.75,0,12.7,0,50983.0,20300.0,4675.0,38500.0,1277050.0
623,19,6000000,85.0,240,85518.0,10.75,0,12.6,0,55586.0,20300.0,5100.0,42000.0,1391300.0
624,19,6500000,85.0,240,92599.0,10.75,0,12.6,0,60190.0,20300.0,5525.0,45500.0,1505550.0
625,19,7000000,85.0,240,99681.0,10.75,0,12.6,0,64793.0,20300.0,5950.0,49000.0,1619800.0
626,19,7500000,85.0,240,106763.0,10.75,0,12.6,0,69396.0,22040.0,6375.0,52500.0,1735790.0
627,19,8000000,85.0,240,113845.0,10.75,0,12.6,0,73999.0,22040.0,6800.0,56000.0,1850040.0
628,19,8500000,85.0,240,120927.0,10.75,0,12.6,0,78602.0,22040.0,7225.0,59500.0,1964290.0
629,19,9000000,85.0,240,128009.0,10.75,0,12.6,0,83206.0,22040.0,7650.0,63000.0,2078540.0
630,19,9500000,85.0,240,135090.0,10.75,0,12.6,0,87809.0,22040.0,8075.0,66500.0,2192790.0
631,19,10000000,85.0,240,142172.0,10.75,0,12.6,0,92412.0,22040.0,8500.0,70000.0,2307040.0
632,21,400000,85.0,60,11940.0,9.75,0,13.8,0,7761.0,1914.0,"",2380.0,25714.0
633,21,1500000,85.0,60,43303.0,9.75,0,12.3,0,28147.0,5626.0,"",8925.0,94876.0
634,21,2000000,85.0,60,57559.0,9.75,0,12.1,0,37413.0,5626.0,"",11900.0,124626.0
635,21,2500000,85.0,60,71814.0,9.75,0,12.1,0,46679.0,8874.0,"",14875.0,157624.0
636,21,3000000,85.0,60,86070.0,9.75,0,12.0,0,55946.0,8874.0,"",17850.0,187374.0
637,21,3500000,85.0,60,100326.0,9.75,0,12.0,0,65212.0,12180.0,"",20825.0,220430.0
638,21,4000000,85.0,60,114582.0,9.75,0,11.9,0,74478.0,12180.0,"",23800.0,250180.0
639,21,4500000,85.0,60,128838.0,9.75,0,11.9,0,83745.0,14790.0,"",26775.0,282540.0
640,21,5000000,85.0,60,143094.0,9.75,0,11.9,0,93011.0,14790.0,"",29750.0,312290.0
641,21,5500000,85.0,60,157349.0,9.75,0,11.9,0,102277.0,20300.0,"",32725.0,347550.0
642,21,6000000,85.0,60,171605.0,9.75,0,11.9,0,111543.0,20300.0,"",35700.0,377300.0
643,21,6500000,85.0,60,185861.0,9.75,0,11.9,0,120810.0,20300.0,"",38675.0,407050.0
644,21,7000000,85.0,60,200117.0,9.75,0,11.9,0,130076.0,20300.0,"",41650.0,436800.0
645,21,7500000,85.0,60,214373.0,9.75,0,11.8,0,139342.0,22040.0,"",44625.0,468290.0
646,21,8000000,85.0,60,228628.0,9.75,0,11.8,0,148608.0,22040.0,"",47600.0,498040.0
647,21,8500000,85.0,60,242884.0,9.75,0,11.8,0,157875.0,22040.0,"",50575.0,527790.0
648,21,9000000,85.0,60,257140.0,9.75,0,11.8,0,167141.0,22040.0,"",53550.0,557540.0
649,21,9500000,85.0,60,271396.0,9.75,0,11.8,0,176407.0,22040.0,"",56525.0,587290.0
650,21,10000000,85.0,60,285652.0,9.75,0,11.8,0,185674.0,22040.0,"",59500.0,617040.0
651,21,400000,85.0,120,7803.0,10.0,0,13.6,0,5072.0,1914.0,"",2380.0,25714.0
652,21,1500000,85.0,120,27789.0,10.0,0,12.3,0,18063.0,5626.0,"",8925.0,94876.0
653,21,2000000,85.0,120,36873.0,10.0,0,12.1,0,23968.0,5626.0,"",11900.0,124626.0
654,21,2500000,85.0,120,45958.0,10.0,0,12.1,0,29872.0,8874.0,"",14875.0,157624.0
655,21,3000000,85.0,120,55042.0,10.0,0,12.0,0,35777.0,8874.0,"",17850.0,187374.0
656,21,3500000,85.0,120,64126.0,10.0,0,12.0,0,41682.0,12180.0,"",20825.0,220430.0
657,21,4000000,85.0,120,73211.0,10.0,0,12.0,0,47587.0,12180.0,"",23800.0,250180.0
658,21,4500000,85.0,120,82295.0,10.0,0,12.0,0,53492.0,14790.0,"",26775.0,282540.0
659,21,5000000,85.0,120,91380.0,10.0,0,11.9,0,59397.0,14790.0,"",29750.0,312290.0
660,21,5500000,85.0,120,100464.0,10.0,0,11.9,0,65302.0,20300.0,"",32725.0,347550.0
661,21,6000000,85.0,120,109549.0,10.0,0,11.9,0,71207.0,20300.0,"",35700.0,377300.0
662,21,6500000,85.0,120,118633.0,10.0,0,11.9,0,77111.0,20300.0,"",38675.0,407050.0
663,21,7000000,85.0,120,127717.0,10.0,0,11.9,0,83016.0,20300.0,"",41650.0,436800.0
664,21,7500000,85.0,120,136802.0,10.0,0,11.9,0,88921.0,22040.0,"",44625.0,468290.0
665,21,8000000,85.0,120,145886.0,10.0,0,11.9,0,94826.0,22040.0,"",47600.0,498040.0
666,21,8500000,85.0,120,154971.0,10.0,0,11.9,0,100731.0,22040.0,"",50575.0,527790.0
667,21,9000000,85.0,120,164055.0,10.0,0,11.9,0,106636.0,22040.0,"",53550.0,557540.0
668,21,9500000,85.0,120,173140.0,10.0,0,11.8,0,112541.0,22040.0,"",56525.0,587290.0
669,21,10000000,85.0,120,182224.0,10.0,0,11.8,0,118446.0,22040.0,"",59500.0,617040.0
670,21,400000,85.0,180,6592.0,10.25,0,13.5,0,4285.0,1914.0,"",2380.0,25714.0
671,21,1500000,85.0,180,23247.0,10.25,0,12.4,0,15110.0,5626.0,"",8925.0,94876.0
672,21,2000000,85.0,180,30817.0,10.25,0,12.2,0,20031.0,5626.0,"",11900.0,124626.0
673,21,2500000,85.0,180,38387.0,10.25,0,12.2,0,24952.0,8874.0,"",14875.0,157624.0
674,21,3000000,85.0,180,45958.0,10.25,0,12.1,0,29873.0,8874.0,"",17850.0,187374.0
675,21,3500000,85.0,180,53528.0,10.25,0,12.1,0,34793.0,12180.0,"",20825.0,220430.0
676,21,4000000,85.0,180,61099.0,10.25,0,12.1,0,39714.0,12180.0,"",23800.0,250180.0
677,21,4500000,85.0,180,68669.0,10.25,0,12.1,0,44635.0,14790.0,"",26775.0,282540.0
678,21,5000000,85.0,180,76239.0,10.25,0,12.0,0,49556.0,14790.0,"",29750.0,312290.0
679,21,5500000,85.0,180,83810.0,10.25,0,12.0,0,54476.0,20300.0,"",32725.0,347550.0
680,21,6000000,85.0,180,91380.0,10.25,0,12.0,0,59397.0,20300.0,"",35700.0,377300.0
681,21,6500000,85.0,180,98951.0,10.25,0,12.0,0,64318.0,20300.0,"",38675.0,407050.0
682,21,7000000,85.0,180,106521.0,10.25,0,12.0,0,69239.0,20300.0,"",41650.0,436800.0
683,21,7500000,85.0,180,114092.0,10.25,0,12.0,0,74159.0,22040.0,"",44625.0,468290.0
684,21,8000000,85.0,180,121662.0,10.25,0,12.0,0,79080.0,22040.0,"",47600.0,498040.0
685,21,8500000,85.0,180,129232.0,10.25,0,12.0,0,84001.0,22040.0,"",50575.0,527790.0
686,21,9000000,85.0,180,136803.0,10.25,0,12.0,0,88922.0,22040.0,"",53550.0,557540.0
687,21,9500000,85.0,180,144373.0,10.25,0,12.0,0,93843.0,22040.0,"",56525.0,587290.0
688,21,10000000,85.0,180,151944.0,10.25,0,12.0,0,98763.0,22040.0,"",59500.0,617040.0
689,21,400000,85.0,240,6025.0,10.25,0,13.3,0,3916.0,1914.0,"",2380.0,25714.0
690,21,1500000,85.0,240,21122.0,10.25,0,12.2,0,13729.0,5626.0,"",8925.0,94876.0
691,21,2000000,85.0,240,27984.0,10.25,0,12.1,0,18190.0,5626.0,"",11900.0,124626.0
692,21,2500000,85.0,240,34847.0,10.25,0,12.1,0,22650.0,8874.0,"",14875.0,157624.0
693,21,3000000,85.0,240,41709.0,10.25,0,12.0,0,27111.0,8874.0,"",17850.0,187374.0
694,21,3500000,85.0,240,48571.0,10.25,0,12.0,0,31571.0,12180.0,"",20825.0,220430.0
695,21,4000000,85.0,240,55433.0,10.25,0,12.0,0,36032.0,12180.0,"",23800.0,250180.0
696,21,4500000,85.0,240,62296.0,10.25,0,12.0,0,40492.0,14790.0,"",26775.0,282540.0
697,21,5000000,85.0,240,69158.0,10.25,0,11.9,0,44953.0,14790.0,"",29750.0,312290.0
698,21,5500000,85.0,240,76020.0,10.25,0,11.9,0,49413.0,20300.0,"",32725.0,347550.0
699,21,6000000,85.0,240,82882.0,10.25,0,11.9,0,53874.0,20300.0,"",35700.0,377300.0
700,21,6500000,85.0,240,89745.0,10.25,0,11.9,0,58334.0,20300.0,"",38675.0,407050.0
701,21,7000000,85.0,240,96607.0,10.25,0,11.9,0,62794.0,20300.0,"",41650.0,436800.0
702,21,7500000,85.0,240,103469.0,10.25,0,11.9,0,67255.0,22040.0,"",44625.0,468290.0
703,21,8000000,85.0,240,110331.0,10.25,0,11.9,0,71715.0,22040.0,"",47600.0,498040.0
704,21,8500000,85.0,240,117194.0,10.25,0,11.9,0,76176.0,22040.0,"",50575.0,527790.0
705,21,9000000,85.0,240,124056.0,10.25,0,11.9,0,80636.0,22040.0,"",53550.0,557540.0
706,21,9500000,85.0,240,130918.0,10.25,0,11.9,0,85097.0,22040.0,"",56525.0,587290.0
707,21,10000000,85.0,240,137780.0,10.25,0,11.9,0,89557.0,22040.0,"",59500.0,617040.0
708,23,400000,70.0,60,11547.0,13.5,0,18.8,0,7506.0,1914.0,150.0,1960.0,21514.0
709,23,1500000,70.0,60,41830.0,13.5,0,17.6,0,27190.0,5626.0,1575.0,7350.0,79126.0
710,23,2000000,70.0,60,55595.0,13.5,0,17.3,0,36137.0,5626.0,2100.0,9800.0,103626.0
711,23,2500000,70.0,60,69360.0,13.5,0,17.3,0,45084.0,8874.0,2625.0,12250.0,131374.0
712,23,3000000,70.0,60,83125.0,13.5,0,17.2,0,54031.0,8874.0,3150.0,14700.0,155874.0
713,23,3500000,70.0,60,96890.0,13.5,0,17.2,0,62978.0,12180.0,3675.0,17150.0,183680.0
714,23,4000000,70.0,60,110654.0,13.5,0,17.1,0,71925.0,12180.0,4200.0,19600.0,208180.0
715,23,4500000,70.0,60,124419.0,13.5,0,17.1,0,80873.0,14790.0,4725.0,22050.0,235290.0
716,23,5000000,70.0,60,138184.0,13.5,0,17.1,0,89820.0,14790.0,5250.0,24500.0,259790.0
717,23,400000,70.0,120,8274.0,13.75,0,18.3,0,5378.0,1914.0,150.0,1960.0,21514.0
718,23,1500000,70.0,120,29553.0,13.75,0,17.1,0,19210.0,5626.0,1575.0,7350.0,79126.0
719,23,2000000,70.0,120,39226.0,13.75,0,16.9,0,25497.0,5626.0,2100.0,9800.0,103626.0
720,23,2500000,70.0,120,48899.0,13.75,0,16.9,0,31784.0,8874.0,2625.0,12250.0,131374.0
721,23,3000000,70.0,120,58571.0,13.75,0,16.8,0,38071.0,8874.0,3150.0,14700.0,155874.0
722,23,3500000,70.0,120,68244.0,13.75,0,16.8,0,44359.0,12180.0,3675.0,17150.0,183680.0
723,23,4000000,70.0,120,77917.0,13.75,0,16.7,0,50646.0,12180.0,4200.0,19600.0,208180.0
724,23,4500000,70.0,120,87589.0,13.75,0,16.7,0,56933.0,14790.0,4725.0,22050.0,235290.0
725,23,5000000,70.0,120,97262.0,13.75,0,16.7,0,63220.0,14790.0,5250.0,24500.0,259790.0
726,23,400000,70.0,180,7401.0,14.0,0,18.2,0,4811.0,1914.0,150.0,1960.0,21514.0
727,23,1500000,70.0,180,26281.0,14.0,0,17.1,0,17082.0,5626.0,1575.0,7350.0,79126.0
728,23,2000000,70.0,180,34862.0,14.0,0,16.9,0,22661.0,5626.0,2100.0,9800.0,103626.0
729,23,2500000,70.0,180,43444.0,14.0,0,16.9,0,28239.0,8874.0,2625.0,12250.0,131374.0
730,23,3000000,70.0,180,52026.0,14.0,0,16.8,0,33817.0,8874.0,3150.0,14700.0,155874.0
731,23,3500000,70.0,180,60608.0,14.0,0,16.8,0,39395.0,12180.0,3675.0,17150.0,183680.0
732,23,4000000,70.0,180,69190.0,14.0,0,16.7,0,44973.0,12180.0,4200.0,19600.0,208180.0
733,23,4500000,70.0,180,77771.0,14.0,0,16.7,0,50551.0,14790.0,4725.0,22050.0,235290.0
734,23,5000000,70.0,180,86353.0,14.0,0,16.7,0,56130.0,14790.0,5250.0,24500.0,259790.0
735,20,400000,82.0,60,11009.0,9.75,0,11.9,0,7156.0,1914.0,"",2800.0,101914.0
736,20,1500000,90.0,60,45243.0,9.75,0,11.7,0,29408.0,5626.0,"",10500.0,260626.0
737,20,2000000,90.0,60,60324.0,9.75,0,11.7,0,39211.0,5626.0,"",14000.0,345626.0
738,20,2500000,90.0,60,75405.0,9.75,0,11.7,0,49013.0,8874.0,"",17500.0,433874.0
739,20,3000000,90.0,60,90486.0,9.75,0,11.7,0,58816.0,8874.0,"",21000.0,518874.0
740,20,3500000,90.0,60,105567.0,9.75,0,11.7,0,68618.0,12180.0,"",24500.0,607180.0
741,20,4000000,90.0,60,120648.0,9.75,0,11.7,0,78421.0,12180.0,"",28000.0,692180.0
742,20,4500000,90.0,60,135729.0,9.75,0,11.7,0,88224.0,14790.0,"",31500.0,779790.0
743,20,5000000,90.0,60,150810.0,9.75,0,11.7,0,98026.0,14790.0,"",35000.0,864790.0
744,20,5500000,90.0,60,165891.0,9.75,0,11.7,0,107829.0,20300.0,"",38500.0,955300.0
745,20,6000000,90.0,60,180972.0,9.75,0,11.7,0,117632.0,20300.0,"",42000.0,1040300.0
